entrance_id,rank,stop_id,walk_dist_m,weight_logit,weight_inv,reachable
138,7,8,472.0,0.0698,0.0792,True
138,8,37,549.9,0.0511,0.068,True
138,9,33,556.1,0.0499,0.0672,True
138,10,24,556.3,0.0498,0.0672,True
139,1,27,263.2,0.2337,0.179,True
139,2,10,290.2,0.2098,0.1623,True
139,3,16,428.2,0.1208,0.11,True
139,4,17,454.4,0.1088,0.1037,True
139,5,6,460.4,0.1062,0.1023,True
139,6,5,486.6,0.0956,0.0968,True
139,7,24,738.2,0.035,0.0638,True
139,8,37,751.9,0.0331,0.0627,True
139,9,21,775.5,0.0301,0.0607,True
139,10,28,803.1,0.027,0.0587,True
140,1,27,280.4,0.2235,0.1709,True
140,2,10,307.4,0.2005,0.1558,True
140,3,6,436.7,0.1196,0.1097,True
140,4,16,445.3,0.1155,0.1076,True
140,5,5,463.0,0.1076,0.1035,True
140,6,17,471.6,0.104,0.1016,True
140,7,21,751.8,0.0339,0.0637,True
140,8,24,755.4,0.0334,0.0634,True
140,9,37,769.1,0.0316,0.0623,True
140,10,28,779.5,0.0304,0.0615,True
141,1,27,302.3,0.2115,0.1619,True
141,2,10,329.3,0.1898,0.1486,True
141,3,6,414.2,0.1351,0.1181,True
141,4,5,440.5,0.1217,0.1111,True
141,5,16,467.3,0.1093,0.1047,True
141,6,17,493.5,0.0984,0.0991,True
141,7,21,729.3,0.0383,0.0671,True
141,8,28,757.0,0.0343,0.0646,True
141,9,24,777.3,0.0316,0.0629,True
141,10,37,791.0,0.0299,0.0619,True
142,1,27,229.3,0.2433,0.1923,True
142,2,10,256.4,0.2183,0.172,True
142,3,16,394.3,0.1257,0.1118,True
142,4,17,420.6,0.1132,0.1048,True
142,5,6,474.6,0.0912,0.0929,True
142,6,5,500.8,0.0821,0.088,True
142,7,24,704.3,0.0364,0.0626,True
142,8,37,718.0,0.0344,0.0614,True
142,9,21,759.5,0.0292,0.0581,True
142,10,28,787.1,0.0261,0.056,True
143,1,27,324.2,0.1988,0.1534,True
143,2,10,351.2,0.1784,0.1415,True
143,3,6,392.0,0.1516,0.1268,True
143,4,5,418.2,0.1365,0.1189,True
143,5,16,489.2,0.1028,0.1016,True
143,6,17,515.4,0.0925,0.0964,True
143,7,21,707.1,0.043,0.0703,True
143,8,28,734.7,0.0385,0.0677,True
143,9,24,799.2,0.0297,0.0622,True
143,10,37,812.9,0.0282,0.0612,True
144,1,27,345.3,0.1851,0.1451,True
144,2,6,370.3,0.1675,0.1353,True
144,3,10,372.3,0.1661,0.1346,True
144,4,5,396.6,0.1508,0.1264,True
144,5,16,498.2,0.1004,0.1006,True
144,6,17,536.5,0.0861,0.0934,True
144,7,21,685.4,0.0475,0.0731,True
144,8,28,713.1,0.0425,0.0703,True
144,9,24,820.3,0.0277,0.0611,True
144,10,37,834.0,0.0262,0.0601,True
145,1,27,353.5,0.178,0.1413,True
145,2,6,362.6,0.1716,0.1378,True
145,3,10,380.6,0.1597,0.1313,True
145,4,5,388.9,0.1545,0.1285,True
145,5,16,490.6,0.1029,0.1018,True
145,6,17,529.4,0.0881,0.0944,True
145,7,21,677.8,0.0487,0.0737,True
145,8,28,705.4,0.0436,0.0708,True
145,9,24,822.9,0.0272,0.0607,True
145,10,37,836.6,0.0258,0.0597,True
146,1,27,239.5,0.2433,0.1892,True
146,2,10,266.6,0.2183,0.17,True
146,3,16,404.5,0.1257,0.112,True
146,4,17,430.8,0.1132,0.1052,True
146,5,6,484.8,0.0912,0.0935,True
146,6,5,511.0,0.0821,0.0887,True
146,7,24,714.5,0.0364,0.0634,True
146,8,37,728.2,0.0344,0.0622,True
146,9,21,769.7,0.0292,0.0589,True
146,10,28,797.3,0.0261,0.0568,True
147,1,27,342.7,0.1783,0.1426,True
147,2,6,359.6,0.1667,0.1359,True
147,3,10,369.8,0.16,0.1321,True
147,4,5,385.8,0.15,0.1266,True
147,5,16,464.2,0.1097,0.1052,True
147,6,17,503.0,0.0939,0.0971,True
147,7,21,674.7,0.0473,0.0724,True
147,8,28,702.3,0.0423,0.0696,True
147,9,24,817.7,0.0267,0.0597,True
147,10,37,831.4,0.0252,0.0588,True
148,1,27,279.6,0.2064,0.1635,True
148,2,10,306.7,0.1852,0.1491,True
148,3,16,365.9,0.1462,0.125,True
148,4,17,404.7,0.1252,0.113,True
148,5,6,449.2,0.1048,0.1018,True
148,6,5,475.4,0.0943,0.0962,True
148,7,21,683.3,0.0411,0.0669,True
148,8,28,711.0,0.0368,0.0643,True
148,9,24,754.7,0.0309,0.0606,True
148,10,37,768.3,0.0292,0.0595,True
149,1,27,312.0,0.1941,0.1531,True
149,2,10,339.0,0.1741,0.1409,True
149,3,6,384.6,0.1451,0.1242,True
149,4,5,410.9,0.1307,0.1162,True
149,5,16,433.5,0.1193,0.1102,True
149,6,17,472.3,0.1022,0.1011,True
149,7,21,699.7,0.0411,0.0683,True
149,8,28,727.4,0.0368,0.0657,True
149,9,24,787.0,0.029,0.0607,True
149,10,37,800.7,0.0275,0.0597,True
150,1,27,307.4,0.195,0.1541,True
150,2,10,334.4,0.175,0.1416,True
150,3,16,388.3,0.1411,0.122,True
150,4,17,427.1,0.1208,0.1109,True
150,5,6,437.4,0.1159,0.1083,True
150,6,5,463.7,0.1044,0.1021,True
150,7,21,657.6,0.0481,0.072,True
150,8,28,685.2,0.043,0.0691,True
150,9,24,782.4,0.0292,0.0605,True
150,10,37,796.1,0.0276,0.0595,True
151,1,27,332.1,0.1853,0.1468,True
151,2,10,359.1,0.1663,0.1357,True
151,3,6,373.4,0.1571,0.1305,True
151,4,5,399.7,0.1414,0.1219,True
151,5,16,453.6,0.114,0.1074,True
151,6,17,492.4,0.0976,0.099,True
151,7,21,688.5,0.0445,0.0708,True
151,8,28,716.2,0.0399,0.0681,True
151,9,24,807.1,0.0277,0.0604,True
151,10,37,820.8,0.0262,0.0594,True
152,1,27,279.1,0.2433,0.1791,True
152,2,10,306.2,0.2183,0.1632,True
152,3,16,444.1,0.1257,0.1125,True
152,4,17,470.4,0.1132,0.1063,True
152,5,6,524.4,0.0912,0.0953,True
152,6,5,550.6,0.0821,0.0908,True
152,7,24,754.1,0.0364,0.0663,True
152,8,37,767.8,0.0344,0.0651,True
152,9,21,809.3,0.0292,0.0618,True
152,10,28,836.9,0.0261,0.0597,True
153,1,27,316.0,0.2262,0.1656,True
153,2,10,343.1,0.203,0.1525,True
153,3,16,415.0,0.1522,0.1261,True
153,4,17,441.3,0.137,0.1186,True
153,5,6,561.3,0.0848,0.0932,True
153,6,5,587.6,0.0763,0.089,True
153,7,24,791.1,0.0338,0.0661,True
153,8,37,804.7,0.032,0.065,True
153,9,21,831.1,0.0288,0.063,True
153,10,28,858.8,0.0258,0.0609,True
154,1,27,333.3,0.213,0.1579,True
154,2,10,360.4,0.1911,0.146,True
154,3,16,390.8,0.1692,0.1346,True
154,4,17,417.1,0.1523,0.1262,True
154,5,6,578.6,0.0798,0.0909,True
154,6,5,604.8,0.0719,0.087,True
154,7,21,806.9,0.032,0.0652,True
154,8,24,808.3,0.0318,0.0651,True
154,9,37,822.0,0.0302,0.064,True
154,10,28,834.6,0.0287,0.063,True
155,1,27,355.4,0.1986,0.1496,True
155,2,16,369.6,0.1876,0.1438,True
155,3,10,382.5,0.1782,0.139,True
155,4,17,395.9,0.1689,0.1343,True
155,5,6,600.7,0.0745,0.0885,True
155,6,5,627.0,0.067,0.0848,True
155,7,21,785.8,0.0355,0.0677,True
155,8,28,813.4,0.0318,0.0654,True
155,9,24,830.5,0.0297,0.064,True
155,10,37,844.2,0.0281,0.063,True
156,1,21,263.3,0.2213,0.1726,True
156,2,28,290.9,0.1981,0.1562,True
156,3,16,295.4,0.1946,0.1538,True
156,4,17,334.2,0.1666,0.136,True
156,5,6,639.6,0.0491,0.0711,True
156,6,5,662.5,0.0448,0.0686,True
156,7,27,726.2,0.0347,0.0626,True
156,8,10,752.1,0.0313,0.0604,True
156,9,22,754.5,0.031,0.0602,True
156,10,29,776.9,0.0284,0.0585,True
157,1,16,169.6,0.29,0.2408,True
157,2,17,208.4,0.2484,0.196,True
157,3,21,324.7,0.156,0.1258,True
157,4,28,352.4,0.1396,0.1159,True
157,5,10,657.2,0.0413,0.0622,True
157,6,27,669.7,0.0392,0.061,True
157,7,6,759.6,0.0274,0.0538,True
157,8,5,782.4,0.025,0.0522,True
157,9,22,874.5,0.0173,0.0467,True
157,10,29,896.9,0.0158,0.0455,True
158,1,21,219.7,0.2666,0.2056,True
158,2,28,247.4,0.2387,0.1826,True
158,3,16,353.9,0.1559,0.1277,True
158,4,17,392.6,0.1335,0.1151,True
158,5,6,661.6,0.0455,0.0683,True
158,6,5,684.5,0.0415,0.066,True
158,7,22,740.9,0.0332,0.061,True
158,8,29,763.2,0.0303,0.0592,True
158,9,27,776.9,0.0287,0.0581,True
158,10,30,800.7,0.0261,0.0564,True
159,1,21,260.1,0.2304,0.1778,True
159,2,16,263.8,0.2271,0.1753,True
159,3,28,287.8,0.2063,0.1607,True
159,4,17,302.5,0.1945,0.1529,True
159,5,10,751.3,0.0323,0.0616,True
159,6,27,763.9,0.0307,0.0605,True
159,7,6,838.9,0.0228,0.0551,True
159,8,5,861.7,0.0208,0.0537,True
159,9,22,892.9,0.0183,0.0518,True
159,10,29,915.3,0.0168,0.0505,True
160,1,21,278.3,0.2304,0.1746,True
160,2,16,282.0,0.2271,0.1724,True
160,3,28,306.0,0.2063,0.1588,True
160,4,17,320.7,0.1945,0.1515,True
160,5,10,769.5,0.0323,0.0632,True
160,6,27,782.1,0.0307,0.0621,True
160,7,6,857.1,0.0228,0.0567,True
160,8,5,879.9,0.0208,0.0552,True
160,9,22,911.1,0.0183,0.0533,True
160,10,29,933.5,0.0168,0.0521,True
161,1,21,200.0,0.2783,0.219,True
161,2,28,227.6,0.2492,0.1924,True
161,3,16,329.1,0.166,0.1331,True
161,4,17,367.9,0.1422,0.119,True
161,5,6,724.2,0.0342,0.0605,True
161,6,5,747.1,0.0312,0.0586,True
161,7,22,778.2,0.0275,0.0563,True
161,8,29,800.6,0.0252,0.0547,True
161,9,10,816.7,0.0236,0.0536,True
161,10,27,829.3,0.0225,0.0528,True
162,1,6,273.5,0.261,0.1852,True
162,2,5,279.1,0.2552,0.1815,True
162,3,30,570.0,0.0797,0.0888,True
162,4,48,605.9,0.069,0.0836,True
162,5,22,637.8,0.0608,0.0794,True
162,6,38,649.5,0.058,0.078,True
162,7,21,658.8,0.0559,0.0769,True
162,8,29,660.2,0.0556,0.0767,True
162,9,16,664.2,0.0547,0.0762,True
162,10,28,686.4,0.05,0.0738,True
163,1,6,264.0,0.2693,0.1908,True
163,2,5,274.6,0.2582,0.1834,True
163,3,30,576.1,0.0773,0.0874,True
163,4,48,612.0,0.0669,0.0823,True
163,5,22,643.9,0.0589,0.0782,True
163,6,16,654.7,0.0564,0.0769,True
163,7,38,655.6,0.0562,0.0768,True
163,8,21,664.6,0.0542,0.0758,True
163,9,29,666.3,0.0539,0.0756,True
163,10,28,692.3,0.0486,0.0728,True
164,1,6,318.7,0.2495,0.1715,True
164,2,5,336.8,0.232,0.1622,True
164,3,21,612.5,0.077,0.0892,True
164,4,30,632.0,0.0712,0.0865,True
164,5,22,638.6,0.0694,0.0856,True
164,6,28,640.1,0.069,0.0854,True
164,7,29,661.0,0.0634,0.0827,True
164,8,48,667.9,0.0617,0.0818,True
164,9,16,697.1,0.0549,0.0784,True
164,10,38,711.5,0.0518,0.0768,True
165,1,6,380.8,0.2075,0.1485,True
165,2,5,399.4,0.1926,0.1415,True
165,3,21,566.8,0.0986,0.0997,True
165,4,22,579.8,0.0936,0.0975,True
165,5,28,594.4,0.0883,0.0951,True
165,6,29,602.2,0.0856,0.0939,True
165,7,30,639.7,0.0737,0.0884,True
165,8,38,701.0,0.0576,0.0806,True
165,9,48,724.4,0.0525,0.078,True
165,10,16,736.2,0.0501,0.0768,True
166,1,6,384.4,0.2075,0.148,True
166,2,5,403.0,0.1926,0.1412,True
166,3,21,570.4,0.0986,0.0998,True
166,4,22,583.5,0.0936,0.0975,True
166,5,28,598.1,0.0883,0.0952,True
166,6,29,605.8,0.0856,0.0939,True
166,7,30,643.3,0.0737,0.0885,True
166,8,38,704.6,0.0576,0.0808,True
166,9,48,728.0,0.0525,0.0782,True
166,10,16,739.9,0.0501,0.0769,True
167,1,5,444.6,0.1517,0.1238,True
167,2,6,451.0,0.1478,0.122,True
167,3,22,505.9,0.1187,0.1088,True
167,4,29,528.2,0.1085,0.1042,True
167,5,21,529.3,0.1081,0.104,True
167,6,28,557.0,0.0968,0.0988,True
167,7,30,565.7,0.0934,0.0973,True
167,8,38,627.0,0.0731,0.0878,True
167,9,16,698.8,0.0549,0.0788,True
167,10,17,737.5,0.047,0.0746,True
168,1,6,447.8,0.1515,0.1235,True
168,2,5,460.8,0.1439,0.12,True
168,3,21,513.1,0.1167,0.1078,True
168,4,22,522.1,0.1126,0.106,True
168,5,28,540.7,0.1045,0.1023,True
168,6,29,544.4,0.1029,0.1016,True
168,7,30,581.9,0.0886,0.0951,True
168,8,38,643.2,0.0693,0.086,True
168,9,16,682.5,0.0593,0.081,True
168,10,17,721.3,0.0507,0.0767,True
169,1,22,447.2,0.1342,0.1166,True
169,2,29,469.6,0.1228,0.1111,True
169,3,5,477.9,0.1187,0.1092,True
169,4,6,485.9,0.115,0.1074,True
169,5,21,492.0,0.1122,0.106,True
169,6,30,507.1,0.1057,0.1029,True
169,7,28,519.6,0.1005,0.1004,True
169,8,38,568.4,0.0827,0.0918,True
169,9,16,668.7,0.0553,0.078,True
169,10,48,680.4,0.0528,0.0767,True
170,1,5,183.2,0.3083,0.236,True
170,2,6,191.1,0.2986,0.2261,True
170,3,48,593.6,0.0597,0.0728,True
170,4,30,594.8,0.0594,0.0727,True
170,5,16,636.2,0.0503,0.0679,True
170,6,27,636.9,0.0502,0.0679,True
170,7,10,670.4,0.0439,0.0645,True
170,8,22,673.9,0.0433,0.0641,True
170,9,38,674.3,0.0432,0.0641,True
170,10,17,675.0,0.0431,0.064,True
171,1,5,246.2,0.2809,0.2009,True
171,2,6,255.6,0.2705,0.1934,True
171,3,48,460.0,0.1194,0.1075,True
171,4,30,605.6,0.0667,0.0816,True
171,5,38,626.4,0.0614,0.0789,True
171,6,27,701.4,0.0455,0.0705,True
171,7,10,734.9,0.0398,0.0673,True
171,8,22,736.6,0.0395,0.0671,True
171,9,39,736.7,0.0395,0.0671,True
171,10,29,753.4,0.0369,0.0656,True
172,1,5,192.7,0.2844,0.2221,True
172,2,6,202.2,0.2738,0.2117,True
172,3,48,415.2,0.1168,0.1031,True
172,4,30,560.8,0.0652,0.0763,True
172,5,38,581.6,0.06,0.0736,True
172,6,27,648.0,0.046,0.0661,True
172,7,10,681.5,0.0403,0.0628,True
172,8,22,691.7,0.0386,0.0619,True
172,9,39,691.9,0.0386,0.0619,True
172,10,29,708.5,0.0361,0.0604,True
173,1,5,179.9,0.3185,0.2423,True
173,2,6,189.4,0.3067,0.2302,True
173,3,48,523.4,0.0806,0.0833,True
173,4,27,635.2,0.0516,0.0686,True
173,5,30,655.4,0.0476,0.0665,True
173,6,10,668.7,0.0451,0.0652,True
173,7,38,689.8,0.0414,0.0632,True
173,8,16,699.7,0.0398,0.0623,True
173,9,22,734.4,0.0347,0.0594,True
173,10,17,738.6,0.0341,0.059,True
174,1,5,126.5,0.3317,0.2842,True
174,2,6,136.0,0.3194,0.2644,True
174,3,48,480.1,0.0806,0.0749,True
174,4,27,581.8,0.0537,0.0618,True
174,5,10,615.3,0.047,0.0584,True
174,6,30,625.7,0.045,0.0575,True
174,7,38,646.4,0.0415,0.0556,True
174,8,16,746.8,0.0277,0.0481,True
174,9,22,756.6,0.0267,0.0475,True
174,10,39,756.8,0.0267,0.0475,True
175,1,22,232.5,0.2642,0.2011,True
175,2,29,316.9,0.1885,0.1475,True
175,3,30,426.0,0.1218,0.1097,True
175,4,38,487.3,0.0954,0.0959,True
175,5,42,561.7,0.0708,0.0832,True
175,6,43,570.5,0.0684,0.082,True
175,7,48,603.4,0.0599,0.0775,True
175,8,21,614.5,0.0573,0.0761,True
175,9,28,623.2,0.0554,0.075,True
175,10,39,900.3,0.0183,0.0519,True
176,1,22,240.0,0.2695,0.2006,True
176,2,29,324.3,0.1923,0.1484,True
176,3,30,433.5,0.1243,0.111,True
176,4,38,494.7,0.0973,0.0973,True
176,5,42,590.5,0.0663,0.0815,True
176,6,43,599.3,0.064,0.0803,True
176,7,48,610.8,0.0611,0.0788,True
176,8,21,641.2,0.0541,0.0751,True
176,9,28,649.8,0.0523,0.0741,True
176,10,39,907.7,0.0186,0.053,True
177,1,22,183.0,0.281,0.2307,True
177,2,29,267.4,0.2005,0.1579,True
177,3,30,376.5,0.1296,0.1121,True
177,4,38,437.8,0.1014,0.0964,True
177,5,48,553.9,0.0637,0.0762,True
177,6,21,577.5,0.058,0.0731,True
177,7,28,586.1,0.056,0.072,True
177,8,42,635.7,0.046,0.0664,True
177,9,43,644.5,0.0444,0.0655,True
177,10,39,850.7,0.0194,0.0496,True
178,1,22,214.0,0.2678,0.2097,True
178,2,29,298.4,0.1911,0.1504,True
178,3,30,407.5,0.1235,0.1101,True
178,4,38,468.8,0.0967,0.0957,True
178,5,21,564.4,0.066,0.0795,True
178,6,28,573.0,0.0637,0.0783,True
178,7,48,584.9,0.0608,0.0767,True
178,8,42,604.0,0.0563,0.0743,True
178,9,43,612.8,0.0543,0.0732,True
178,10,5,864.5,0.0199,0.0519,True
179,1,22,259.0,0.2695,0.1944,True
179,2,29,343.3,0.1923,0.1466,True
179,3,30,452.4,0.1243,0.1113,True
179,4,38,513.7,0.0973,0.098,True
179,5,42,609.5,0.0663,0.0826,True
179,6,43,618.3,0.064,0.0814,True
179,7,48,629.8,0.0611,0.0799,True
179,8,21,660.2,0.0541,0.0762,True
179,9,28,668.8,0.0523,0.0753,True
179,10,39,926.7,0.0186,0.0543,True
180,1,22,188.0,0.2866,0.2304,True
180,2,29,272.4,0.2045,0.1591,True
180,3,30,381.5,0.1322,0.1136,True
180,4,38,442.8,0.1034,0.0978,True
180,5,48,558.9,0.065,0.0775,True
180,6,21,612.2,0.0525,0.0708,True
180,7,28,620.8,0.0507,0.0698,True
180,8,42,660.2,0.0434,0.0656,True
180,9,43,669.0,0.0419,0.0648,True
180,10,39,855.8,0.0198,0.0506,True
181,1,22,249.5,0.2574,0.1926,True
181,2,29,333.8,0.1836,0.1439,True
181,3,30,442.9,0.1187,0.1085,True
181,4,38,504.2,0.0929,0.0953,True
181,5,42,560.9,0.074,0.0857,True
181,6,43,569.7,0.0715,0.0843,True
181,7,21,598.6,0.0637,0.0803,True
181,8,28,607.2,0.0615,0.0791,True
181,9,48,620.3,0.0584,0.0775,True
181,10,5,911.3,0.0182,0.0527,True
182,1,22,230.0,0.2625,0.2012,True
182,2,29,314.4,0.1873,0.1472,True
182,3,30,423.5,0.121,0.1093,True
182,4,38,484.8,0.0947,0.0955,True
182,5,21,566.0,0.0685,0.0818,True
182,6,28,574.6,0.0661,0.0805,True
182,7,42,593.1,0.0614,0.078,True
182,8,48,600.9,0.0595,0.077,True
182,9,43,601.9,0.0593,0.0769,True
182,10,5,878.7,0.0196,0.0527,True
183,1,22,235.2,0.2562,0.1969,True
183,2,29,319.6,0.1828,0.1449,True
183,3,30,428.7,0.1182,0.108,True
183,4,38,490.0,0.0925,0.0945,True
183,5,42,528.7,0.0792,0.0876,True
183,6,43,537.5,0.0765,0.0862,True
183,7,21,596.4,0.0604,0.0777,True
183,8,28,605.1,0.0584,0.0765,True
183,9,48,606.1,0.0581,0.0764,True
183,10,39,902.9,0.0177,0.0513,True
184,1,22,237.8,0.2536,0.1947,True
184,2,29,322.2,0.1809,0.1437,True
184,3,30,431.3,0.1169,0.1074,True
184,4,38,492.6,0.0915,0.094,True
184,5,21,533.5,0.0777,0.0868,True
184,6,28,542.1,0.0751,0.0854,True
184,7,42,584.6,0.0633,0.0792,True
184,8,43,593.4,0.0611,0.078,True
184,9,48,608.6,0.0575,0.0761,True
184,10,5,846.2,0.0222,0.0547,True
185,1,13,242.4,0.1972,0.1669,True
185,2,33,306.6,0.1526,0.132,True
185,3,36,324.3,0.1421,0.1247,True
185,4,26,351.6,0.1274,0.1151,True
185,5,9,402.6,0.1039,0.1005,True
185,6,19,490.6,0.0731,0.0825,True
185,7,50,528.3,0.0629,0.0766,True
185,8,23,580.0,0.0511,0.0698,True
185,9,51,601.4,0.0469,0.0673,True
185,10,49,624.3,0.0428,0.0648,True
186,1,33,234.3,0.188,0.1636,True
186,2,13,265.7,0.1658,0.1443,True
186,3,9,330.3,0.1281,0.1161,True
186,4,36,347.6,0.1195,0.1103,True
186,5,26,374.9,0.1071,0.1023,True
186,6,50,456.0,0.0775,0.0841,True
186,7,19,513.9,0.0614,0.0746,True
186,8,51,529.2,0.0578,0.0724,True
186,9,11,556.7,0.0518,0.0689,True
186,10,23,603.3,0.043,0.0635,True
187,1,33,504.3,0.2558,0.1493,True
187,2,9,600.3,0.1742,0.1254,True
187,3,50,725.4,0.1056,0.1038,True
187,4,13,732.8,0.1025,0.1027,True
187,5,51,798.4,0.0789,0.0943,True
187,6,36,814.8,0.0739,0.0924,True
187,7,11,825.9,0.0707,0.0912,True
187,8,26,842.1,0.0662,0.0894,True
187,9,19,981.1,0.038,0.0767,True
187,10,46,1007.8,0.0341,0.0747,True
188,1,33,153.7,0.2581,0.2384,True
188,2,9,249.7,0.1758,0.1468,True
188,3,50,375.4,0.1063,0.0976,True
188,4,13,388.4,0.101,0.0944,True
188,5,51,448.6,0.0793,0.0817,True
188,6,36,470.3,0.0727,0.0779,True
188,7,11,476.1,0.0711,0.077,True
188,8,26,497.6,0.0652,0.0737,True
188,9,19,636.6,0.0374,0.0576,True
188,10,46,666.9,0.0331,0.055,True
189,1,33,116.3,0.2759,0.2832,True
189,2,9,212.3,0.1879,0.1551,True
189,3,50,338.0,0.1137,0.0974,True
189,4,51,411.1,0.0848,0.0801,True
189,5,13,418.5,0.0824,0.0787,True
189,6,11,438.6,0.076,0.0751,True
189,7,36,500.4,0.0593,0.0658,True
189,8,26,527.8,0.0532,0.0624,True
189,9,46,642.7,0.0336,0.0512,True
189,10,8,645.2,0.0333,0.051,True
190,1,33,192.3,0.1948,0.1752,True
190,2,9,210.5,0.1811,0.1601,True
190,3,50,212.0,0.1801,0.159,True
190,4,51,285.0,0.1345,0.1182,True
190,5,11,312.5,0.1205,0.1078,True
190,6,13,546.1,0.0473,0.0617,True
190,7,8,592.8,0.0393,0.0569,True
190,8,32,602.4,0.0378,0.0559,True
190,9,36,628.0,0.0341,0.0537,True
190,10,26,655.3,0.0306,0.0514,True
191,1,33,169.4,0.2276,0.2086,True
191,2,9,247.0,0.1669,0.1431,True
191,3,50,248.5,0.1659,0.1422,True
191,4,51,321.5,0.1239,0.1099,True
191,5,11,349.0,0.111,0.1012,True
191,6,13,517.8,0.0565,0.0682,True
191,7,36,599.7,0.0407,0.0589,True
191,8,26,627.0,0.0365,0.0564,True
191,9,8,629.3,0.0362,0.0561,True
191,10,32,638.9,0.0348,0.0553,True
192,1,33,123.6,0.2684,0.2698,True
192,2,9,219.9,0.1826,0.1516,True
192,3,50,292.1,0.1368,0.1142,True
192,4,51,365.1,0.1021,0.0913,True
192,5,11,392.6,0.0915,0.0849,True
192,6,13,472.0,0.0666,0.0707,True
192,7,36,553.9,0.048,0.0602,True
192,8,26,581.2,0.043,0.0574,True
192,9,8,662.0,0.0311,0.0504,True
192,10,7,673.5,0.0298,0.0495,True
193,1,32,213.1,0.1797,0.163,True
193,2,11,249.4,0.1554,0.1393,True
193,3,51,256.2,0.1512,0.1356,True
193,4,12,285.5,0.1345,0.1217,True
193,5,50,363.2,0.0986,0.0957,True
193,6,9,456.8,0.0678,0.0761,True
193,7,37,486.7,0.0601,0.0714,True
193,8,24,493.1,0.0586,0.0705,True
193,9,8,546.3,0.0474,0.0636,True
193,10,33,549.7,0.0467,0.0632,True
194,1,21,113.5,0.3733,0.3255,True
194,2,28,141.2,0.3342,0.2618,True
194,3,16,438.8,0.1016,0.0842,True
194,4,17,477.6,0.087,0.0774,True
194,5,22,815.8,0.0225,0.0453,True
194,6,6,853.0,0.0194,0.0433,True
194,7,5,875.9,0.0177,0.0422,True
194,8,29,900.2,0.016,0.0411,True
194,9,10,926.4,0.0145,0.0399,True
194,10,27,938.9,0.0137,0.0394,True
195,1,21,91.5,0.3733,0.3538,True
195,2,28,119.1,0.3342,0.2718,True
195,3,16,416.8,0.1016,0.0777,True
195,4,17,455.5,0.087,0.0711,True
195,5,22,793.8,0.0225,0.0408,True
195,6,6,831.0,0.0194,0.039,True
195,7,5,853.9,0.0177,0.0379,True
195,8,29,878.2,0.016,0.0369,True
195,9,10,904.3,0.0145,0.0358,True
195,10,27,916.9,0.0137,0.0353,True
196,1,21,69.8,0.3823,0.3958,True
196,2,28,97.4,0.3423,0.2835,True
196,3,16,425.5,0.0921,0.0649,True
196,4,17,464.3,0.0789,0.0595,True
196,5,22,772.1,0.023,0.0358,True
196,6,6,809.3,0.0198,0.0341,True
196,7,5,832.2,0.0181,0.0332,True
196,8,29,856.5,0.0164,0.0323,True
196,9,30,899.3,0.0138,0.0307,True
196,10,10,913.1,0.0131,0.0303,True
197,1,32,123.8,0.2522,0.2617,True
197,2,12,249.9,0.1523,0.1297,True
197,3,11,296.5,0.1264,0.1093,True
197,4,51,357.8,0.0989,0.0905,True
197,5,34,405.2,0.0818,0.08,True
197,6,37,437.7,0.0718,0.074,True
197,7,24,444.1,0.07,0.073,True
197,8,50,464.8,0.0644,0.0697,True
197,9,9,542.6,0.0472,0.0597,True
197,10,33,617.8,0.035,0.0524,True
198,1,32,180.8,0.2215,0.2016,True
198,2,11,277.6,0.1503,0.1313,True
198,3,12,306.8,0.1338,0.1188,True
198,4,51,339.0,0.1176,0.1075,True
198,5,50,446.0,0.0767,0.0817,True
198,6,34,446.4,0.0765,0.0816,True
198,7,37,494.7,0.0631,0.0737,True
198,8,24,501.1,0.0615,0.0727,True
198,9,9,523.7,0.0562,0.0696,True
198,10,33,591.2,0.0429,0.0616,True
199,1,12,50.1,0.2681,0.416,True
199,2,32,168.8,0.1668,0.1235,True
199,3,37,199.4,0.1476,0.1046,True
199,4,24,205.8,0.1438,0.1013,True
199,5,34,324.5,0.0895,0.0643,True
199,6,11,457.2,0.0526,0.0456,True
199,7,51,464.5,0.0511,0.0449,True
199,8,50,571.5,0.0333,0.0365,True
199,9,35,650.8,0.0243,0.032,True
199,10,9,665.1,0.0229,0.0313,True
200,1,32,172.0,0.2468,0.2197,True
200,2,12,244.4,0.1848,0.1546,True
200,3,11,404.1,0.0975,0.0935,True
200,4,51,411.4,0.0947,0.0918,True
200,5,37,445.6,0.0826,0.0848,True
200,6,24,452.0,0.0805,0.0836,True
200,7,50,518.4,0.0617,0.0729,True
200,8,34,536.7,0.0574,0.0704,True
200,9,8,564.4,0.0514,0.0669,True
200,10,9,612.0,0.0425,0.0617,True
201,1,32,227.4,0.222,0.1824,True
201,2,12,246.4,0.2058,0.1684,True
201,3,37,435.8,0.0965,0.0952,True
201,4,24,442.2,0.0941,0.0938,True
201,5,11,459.5,0.0877,0.0903,True
201,6,51,466.8,0.0852,0.0889,True
201,7,34,539.4,0.0637,0.0769,True
201,8,50,573.6,0.0556,0.0723,True
201,9,8,594.4,0.0511,0.0698,True
201,10,9,667.5,0.0382,0.0621,True
202,1,32,224.3,0.2217,0.1831,True
202,2,12,243.3,0.2055,0.1689,True
202,3,37,432.6,0.0963,0.095,True
202,4,24,439.0,0.0939,0.0936,True
202,5,11,456.4,0.0876,0.09,True
202,6,51,463.7,0.0851,0.0886,True
