entrance_id,rank,stop_id,walk_dist_m,weight_logit,weight_inv,reachable
425,3,51,487.1,0.1857,0.2283,True
426,1,8,339.3,0.3773,0.363,True
426,2,33,355.2,0.3539,0.3466,True
426,3,52,424.0,0.2688,0.2904,True
427,1,8,339.7,0.4326,0.3958,True
427,2,7,436.6,0.2936,0.308,True
427,3,33,454.1,0.2738,0.2962,True
428,1,8,287.3,0.4446,0.4133,True
428,2,7,384.2,0.3018,0.3091,True
428,3,51,427.8,0.2536,0.2776,True
429,1,8,272.2,0.4446,0.4172,True
429,2,7,369.1,0.3018,0.3077,True
429,3,51,412.6,0.2536,0.2752,True
430,1,8,315.5,0.4366,0.4025,True
430,2,7,412.4,0.2963,0.3079,True
430,3,33,438.4,0.2671,0.2896,True
431,1,8,356.0,0.4358,0.3949,True
431,2,7,442.1,0.3088,0.318,True
431,3,33,489.6,0.2554,0.2871,True
432,1,8,369.3,0.4446,0.3973,True
432,2,7,466.2,0.3018,0.3148,True
432,3,51,509.8,0.2536,0.2879,True
433,1,38,253.9,0.3955,0.3828,True
433,2,24,255.4,0.3932,0.3806,True
433,3,12,410.8,0.2112,0.2366,True
434,1,38,248.0,0.3955,0.3836,True
434,2,24,249.5,0.3932,0.3814,True
434,3,12,404.9,0.2112,0.235,True
435,1,38,266.9,0.3955,0.381,True
435,2,24,268.4,0.3932,0.379,True
435,3,12,423.7,0.2112,0.24,True
436,1,38,285.1,0.3955,0.3788,True
436,2,24,286.6,0.3932,0.3769,True
436,3,12,442.0,0.2112,0.2444,True
437,1,38,304.4,0.3826,0.3686,True
437,2,24,305.9,0.3803,0.3668,True
437,3,12,424.0,0.2371,0.2646,True
438,1,38,327.5,0.374,0.3613,True
438,2,24,329.0,0.3719,0.3597,True
438,3,12,424.2,0.2541,0.279,True
439,1,38,334.0,0.378,0.3633,True
439,2,24,335.4,0.3758,0.3617,True
439,3,12,441.2,0.2462,0.275,True
440,1,38,326.4,0.3855,0.3684,True
440,2,24,327.9,0.3832,0.3668,True
440,3,12,454.2,0.2313,0.2648,True
441,1,38,314.0,0.3924,0.3737,True
441,2,24,315.5,0.3901,0.372,True
441,3,12,461.5,0.2175,0.2543,True
442,1,38,285.1,0.3955,0.3788,True
442,2,24,286.5,0.3932,0.3769,True
442,3,12,441.9,0.2112,0.2444,True
443,1,38,358.7,0.3685,0.356,True
443,2,24,360.1,0.3664,0.3545,True
443,3,12,441.1,0.265,0.2895,True
444,1,38,268.2,0.3685,0.3624,True
444,2,24,269.7,0.3664,0.3604,True
444,3,12,350.7,0.265,0.2772,True
445,1,8,188.4,0.4704,0.4665,True
445,2,7,285.3,0.3193,0.3081,True
445,3,51,389.7,0.2102,0.2255,True
446,1,8,204.3,0.4704,0.4583,True
446,2,7,301.2,0.3193,0.3109,True
446,3,51,405.7,0.2102,0.2308,True
447,1,24,381.5,0.3891,0.3665,True
447,2,38,397.2,0.3654,0.352,True
447,3,28,496.7,0.2455,0.2815,True
448,1,24,231.8,0.4184,0.4037,True
448,2,38,245.5,0.3962,0.3813,True
448,3,12,435.2,0.1854,0.215,True
449,1,35,198.0,0.3887,0.3934,True
449,2,33,233.1,0.3377,0.334,True
449,3,12,285.7,0.2736,0.2726,True
450,1,33,186.0,0.3805,0.3896,True
450,2,35,236.3,0.3111,0.3066,True
450,3,12,238.6,0.3083,0.3037,True
451,1,35,167.2,0.4279,0.4444,True
451,2,33,253.3,0.3033,0.2934,True
451,3,12,283.5,0.2687,0.2621,True
452,1,12,163.0,0.3399,0.3432,True
452,2,38,167.2,0.3343,0.3346,True
452,3,24,173.6,0.3258,0.3222,True
453,1,12,165.5,0.3399,0.3431,True
453,2,38,169.7,0.3343,0.3345,True
453,3,24,176.1,0.3258,0.3224,True
454,1,12,194.7,0.3825,0.3893,True
454,2,38,245.0,0.3127,0.3093,True
454,3,24,251.4,0.3048,0.3014,True
455,1,12,222.1,0.3687,0.3701,True
455,2,38,260.2,0.3165,0.3158,True
455,3,24,261.7,0.3147,0.3141,True
456,1,12,215.8,0.3687,0.3711,True
456,2,38,253.9,0.3165,0.3153,True
456,3,24,255.4,0.3147,0.3135,True
457,1,38,207.2,0.3595,0.3611,True
457,2,24,208.6,0.3574,0.3586,True
457,3,12,266.9,0.2831,0.2803,True
458,1,33,159.5,0.3941,0.4134,True
458,2,12,212.1,0.3193,0.3109,True
458,3,35,239.2,0.2865,0.2757,True
459,1,33,188.4,0.3805,0.389,True
459,2,35,238.7,0.3111,0.3069,True
459,3,12,241.0,0.3083,0.3041,True
460,1,35,195.6,0.3786,0.3838,True
460,2,33,220.1,0.3432,0.341,True
460,3,12,272.7,0.2781,0.2752,True
461,1,33,184.8,0.3805,0.3899,True
461,2,35,235.2,0.3111,0.3065,True
461,3,12,237.4,0.3083,0.3036,True
462,1,24,217.3,0.4184,0.4069,True
462,2,38,231.0,0.3962,0.3829,True
462,3,12,420.8,0.1854,0.2102,True
463,1,24,307.9,0.4184,0.3907,True
463,2,38,321.5,0.3962,0.3741,True
463,3,12,511.3,0.1854,0.2352,True
464,1,24,296.0,0.4184,0.3924,True
464,2,38,309.7,0.3962,0.3751,True
464,3,12,499.4,0.1854,0.2325,True
465,1,24,327.2,0.4184,0.3881,True
465,2,38,340.8,0.3962,0.3726,True
465,3,12,530.6,0.1854,0.2393,True
466,1,24,206.2,0.4213,0.4121,True
466,2,38,221.9,0.3956,0.3829,True
466,3,12,414.4,0.1832,0.205,True
467,1,24,211.0,0.4213,0.4109,True
467,2,38,226.7,0.3956,0.3824,True
467,3,12,419.2,0.1832,0.2068,True
468,1,24,216.8,0.4184,0.4071,True
468,2,38,230.5,0.3962,0.3829,True
468,3,12,420.3,0.1854,0.21,True
469,1,24,298.8,0.4184,0.392,True
469,2,38,312.4,0.3962,0.3748,True
469,3,12,502.2,0.1854,0.2332,True
470,1,24,378.9,0.4029,0.3741,True
470,2,38,394.6,0.3784,0.3592,True
470,3,28,531.7,0.2187,0.2666,True
471,1,28,321.4,0.4463,0.4065,True
471,2,10,404.3,0.3203,0.3232,True
471,3,24,483.4,0.2335,0.2703,True
472,1,28,353.6,0.3483,0.3436,True
472,2,24,363.5,0.3348,0.3343,True
472,3,38,377.2,0.317,0.3221,True
473,1,24,316.4,0.3615,0.3543,True
473,2,38,330.0,0.3423,0.3396,True
473,3,28,366.1,0.2962,0.3061,True
474,1,24,420.9,0.3832,0.3607,True
474,2,38,434.6,0.3628,0.3494,True
474,3,28,523.8,0.254,0.2899,True
475,1,24,397.5,0.3832,0.3622,True
475,2,38,411.1,0.3628,0.3501,True
475,3,28,500.3,0.254,0.2877,True
476,1,24,252.5,0.3982,0.3865,True
476,2,38,266.1,0.377,0.3667,True
476,3,28,395.3,0.2248,0.2468,True
477,1,24,363.3,0.3828,0.3643,True
477,2,38,376.9,0.3625,0.3511,True
477,3,28,465.2,0.2547,0.2845,True
478,1,26,196.0,0.3926,0.396,True
478,2,19,221.8,0.354,0.3499,True
478,3,13,305.4,0.2534,0.2541,True
479,1,13,266.5,0.3792,0.3722,True
479,2,37,294.5,0.3391,0.3368,True
479,3,23,340.9,0.2817,0.291,True
480,1,26,135.5,0.3979,0.423,True
480,2,19,161.4,0.3588,0.3553,True
480,3,13,258.6,0.2433,0.2217,True
481,1,26,208.4,0.3866,0.3894,True
481,2,19,251.0,0.326,0.3234,True
481,3,13,282.6,0.2874,0.2872,True
482,1,19,230.8,0.3589,0.3592,True
482,2,47,247.1,0.3362,0.3355,True
482,3,26,271.6,0.3049,0.3053,True
483,1,19,180.3,0.4,0.4116,True
483,2,47,250.2,0.3025,0.2967,True
483,3,26,254.4,0.2975,0.2918,True
484,1,19,136.1,0.4,0.4332,True
484,2,47,206.0,0.3025,0.2863,True
484,3,26,210.2,0.2975,0.2806,True
485,1,19,139.4,0.4008,0.4293,True
485,2,47,183.8,0.3356,0.3256,True
485,3,26,244.2,0.2636,0.2451,True
486,1,19,214.6,0.4008,0.3999,True
486,2,47,258.9,0.3356,0.3314,True
486,3,26,319.3,0.2636,0.2687,True
487,1,19,227.0,0.3792,0.3765,True
487,2,47,237.6,0.3635,0.3597,True
487,3,26,324.0,0.2573,0.2638,True
488,1,13,290.0,0.3617,0.3564,True
488,2,37,318.0,0.3234,0.3251,True
488,3,23,324.5,0.315,0.3185,True
489,1,47,90.1,0.4724,0.5591,True
489,2,20,184.5,0.3238,0.2731,True
489,3,19,300.3,0.2038,0.1678,True
490,1,37,79.9,0.4049,0.4882,True
490,2,13,126.8,0.3356,0.3076,True
490,3,26,191.1,0.2596,0.2042,True
491,1,13,150.6,0.388,0.4012,True
491,2,37,160.5,0.3729,0.3764,True
491,3,26,271.7,0.2391,0.2224,True
492,1,13,160.1,0.379,0.3866,True
492,2,37,160.5,0.3784,0.3856,True
492,3,26,271.6,0.2426,0.2278,True
493,1,13,101.9,0.4116,0.47,True
493,2,37,149.5,0.3401,0.3202,True
493,3,26,228.3,0.2483,0.2098,True
494,1,13,134.1,0.4116,0.444,True
494,2,37,181.7,0.3401,0.3275,True
494,3,26,260.5,0.2483,0.2285,True
495,1,13,219.8,0.3863,0.3857,True
495,2,37,249.9,0.3425,0.3392,True
495,3,23,308.2,0.2712,0.2751,True
496,1,13,260.1,0.3593,0.357,True
496,2,23,287.5,0.3221,0.323,True
496,3,37,290.2,0.3186,0.32,True
497,1,13,252.5,0.3568,0.3554,True
497,2,23,276.5,0.3242,0.3247,True
497,3,37,280.5,0.319,0.3199,True
498,1,13,286.5,0.3617,0.3567,True
498,2,37,314.5,0.3234,0.325,True
498,3,23,321.0,0.315,0.3183,True
499,1,47,151.3,0.5035,0.5202,True
499,2,19,326.8,0.2496,0.2409,True
499,3,20,329.5,0.2469,0.2389,True
500,1,47,167.2,0.4568,0.4651,True
500,2,20,236.5,0.3462,0.3288,True
500,3,19,377.4,0.1971,0.2061,True
501,1,47,252.9,0.4519,0.426,True
501,2,20,322.2,0.3425,0.3344,True
501,3,19,449.7,0.2056,0.2396,True
502,1,20,174.8,0.4491,0.4583,True
502,2,47,269.0,0.3081,0.2978,True
502,3,14,328.5,0.2428,0.2439,True
503,1,47,362.6,0.3938,0.3711,True
503,2,20,414.7,0.3196,0.3245,True
503,3,26,442.1,0.2865,0.3044,True
504,1,20,295.2,0.3907,0.3766,True
504,2,14,329.1,0.3412,0.3379,True
504,3,47,389.4,0.2681,0.2855,True
505,1,47,131.9,0.4602,0.4941,True
505,2,20,206.6,0.3413,0.3154,True
505,3,19,342.0,0.1985,0.1905,True
506,1,26,399.7,0.344,0.3398,True
506,2,47,403.2,0.3392,0.3369,True
506,3,19,420.2,0.3168,0.3232,True
507,1,26,360.1,0.3603,0.3512,True
507,2,19,380.6,0.3319,0.3322,True
507,3,47,399.5,0.3078,0.3166,True
508,1,26,324.5,0.3603,0.3531,True
508,2,19,345.0,0.3319,0.3321,True
508,3,47,363.8,0.3078,0.3149,True
509,1,13,280.8,0.3757,0.3681,True
509,2,37,324.5,0.3155,0.3185,True
509,3,23,329.9,0.3088,0.3134,True
510,1,15,485.7,0.3381,0.3358,True
510,2,14,485.8,0.3379,0.3356,True
510,3,51,496.3,0.324,0.3286,True
511,1,15,246.0,0.4125,0.3953,True
511,2,14,249.4,0.4069,0.3898,True
511,3,25,452.4,0.1806,0.2149,True
512,1,15,326.1,0.3454,0.3423,True
512,2,14,329.5,0.3408,0.3388,True
512,3,25,350.1,0.3138,0.3189,True
513,1,15,352.6,0.3352,0.3346,True
513,2,25,353.3,0.3342,0.334,True
513,3,14,356.0,0.3306,0.3314,True
514,1,15,421.4,0.3773,0.3576,True
514,2,14,421.8,0.3767,0.3572,True
514,3,51,528.4,0.246,0.2852,True
515,1,15,312.4,0.3962,0.3761,True
515,2,14,312.8,0.3956,0.3756,True
515,3,51,473.3,0.2082,0.2483,True
516,1,15,435.7,0.3381,0.336,True
516,2,14,435.9,0.3379,0.3359,True
516,3,51,446.3,0.324,0.328,True
517,1,11,283.2,0.4059,0.3893,True
517,2,52,344.5,0.3176,0.32,True
517,3,51,379.1,0.2765,0.2908,True
518,1,11,288.2,0.4059,0.3884,True
518,2,52,349.5,0.3176,0.3202,True
518,3,51,384.1,0.2765,0.2914,True
519,1,15,195.9,0.4125,0.4049,True
519,2,14,199.3,0.4069,0.398,True
519,3,25,402.3,0.1806,0.1971,True
520,1,15,94.5,0.4377,0.4995,True
520,2,14,138.1,0.3676,0.3417,True
520,3,25,297.1,0.1946,0.1589,True
521,1,15,246.4,0.4125,0.3952,True
521,2,14,249.8,0.4069,0.3898,True
521,3,25,452.9,0.1806,0.215,True
522,1,15,230.2,0.4125,0.398,True
522,2,14,233.6,0.4069,0.3922,True
522,3,25,436.7,0.1806,0.2098,True
523,1,35,218.0,0.3893,0.39,True
523,2,24,277.0,0.3075,0.307,True
523,3,38,280.6,0.3031,0.303,True
524,1,46,376.0,0.44,0.394,True
524,2,36,488.2,0.281,0.3035,True
524,3,45,489.8,0.2791,0.3025,True
525,1,46,336.2,0.4542,0.4081,True
525,2,36,448.3,0.2901,0.306,True
525,3,25,479.7,0.2558,0.2859,True
526,1,46,299.6,0.4542,0.416,True
526,2,36,411.8,0.2901,0.3027,True
526,3,25,443.2,0.2558,0.2813,True
527,1,46,83.3,0.4542,0.5576,True
527,2,36,195.4,0.2901,0.2377,True
527,3,25,226.9,0.2558,0.2047,True
528,1,46,129.9,0.4455,0.4883,True
528,2,36,233.2,0.2947,0.272,True
528,3,25,264.7,0.2598,0.2397,True
529,1,46,127.5,0.4455,0.4905,True
529,2,36,230.8,0.2947,0.271,True
529,3,25,262.3,0.2598,0.2385,True
530,1,46,115.5,0.4542,0.512,True
530,2,36,227.6,0.2901,0.2598,True
530,3,25,259.0,0.2558,0.2282,True
531,1,46,134.2,0.4542,0.4931,True
531,2,36,246.3,0.2901,0.2686,True
531,3,25,277.7,0.2558,0.2382,True
532,1,46,234.6,0.4535,0.4349,True
532,2,36,345.4,0.2911,0.2953,True
532,3,25,378.1,0.2554,0.2698,True
533,1,36,281.5,0.4074,0.39,True
533,2,46,325.8,0.3413,0.3371,True
533,3,25,402.3,0.2513,0.2729,True
534,1,46,118.9,0.4542,0.5082,True
534,2,36,231.0,0.2901,0.2616,True
534,3,25,262.5,0.2558,0.2302,True
535,1,36,281.4,0.4045,0.3887,True
535,2,46,352.3,0.3046,0.3105,True
535,3,35,363.7,0.291,0.3008,True
536,1,36,282.2,0.3884,0.3773,True
536,2,35,339.6,0.3088,0.3136,True
536,3,46,344.5,0.3028,0.3091,True
537,1,35,291.0,0.3943,0.3797,True
537,2,36,327.8,0.3404,0.3371,True
537,3,46,390.0,0.2653,0.2833,True
538,1,35,269.2,0.3984,0.3851,True
538,2,36,293.7,0.3612,0.3529,True
538,3,46,395.5,0.2404,0.2621,True
539,1,35,238.2,0.449,0.4293,True
539,2,36,314.6,0.3308,0.3251,True
539,3,46,416.3,0.2202,0.2456,True
540,1,35,144.9,0.6075,0.596,True
540,2,38,424.2,0.1987,0.2035,True
540,3,24,430.6,0.1937,0.2005,True
541,1,35,127.1,0.6075,0.6171,True
541,2,38,406.5,0.1987,0.193,True
541,3,24,412.9,0.1937,0.19,True
542,1,35,129.7,0.6075,0.6138,True
542,2,38,409.0,0.1987,0.1946,True
542,3,24,415.4,0.1937,0.1916,True
543,1,35,129.0,0.6075,0.6146,True
543,2,38,408.4,0.1987,0.1942,True
543,3,24,414.8,0.1937,0.1912,True
544,1,45,412.4,0.448,0.3931,True
544,2,40,466.5,0.3609,0.3476,True
544,3,24,625.4,0.1911,0.2593,True
545,1,45,489.3,0.3419,0.3377,True
545,2,35,498.8,0.3291,0.3312,True
545,3,24,498.8,0.329,0.3312,True
546,1,45,448.2,0.3419,0.338,True
546,2,35,457.7,0.3291,0.331,True
546,3,24,457.7,0.329,0.331,True
547,1,35,459.8,0.335,0.3342,True
547,2,24,459.9,0.3349,0.3342,True
547,3,38,463.5,0.3301,0.3316,True
548,1,35,363.7,0.335,0.3345,True
548,2,24,363.8,0.3349,0.3344,True
548,3,38,367.4,0.3301,0.3311,True
549,1,35,423.0,0.335,0.3343,True
549,2,24,423.0,0.3349,0.3343,True
549,3,38,426.7,0.3301,0.3314,True
550,1,35,257.5,0.4414,0.4193,True
550,2,24,370.1,0.2813,0.2918,True
550,3,38,373.7,0.2773,0.2889,True
551,1,35,255.6,0.4562,0.4296,True
551,2,24,383.2,0.2739,0.2865,True
551,3,38,386.8,0.2699,0.2839,True
552,1,35,199.8,0.4735,0.4645,True
552,2,24,344.8,0.2651,0.2692,True
552,3,38,348.4,0.2613,0.2664,True
553,1,35,203.2,0.4834,0.4696,True
553,2,24,358.1,0.2602,0.2665,True
553,3,38,361.7,0.2564,0.2638,True
554,1,35,187.0,0.4834,0.4789,True
554,2,24,341.8,0.2602,0.2619,True
554,3,38,345.4,0.2564,0.2592,True
555,1,35,144.2,0.466,0.4956,True
555,2,38,280.2,0.2704,0.255,True
555,3,24,286.6,0.2636,0.2493,True
556,1,35,166.6,0.5138,0.5149,True
556,2,24,351.8,0.2449,0.2438,True
556,3,38,355.4,0.2414,0.2413,True
557,1,35,128.1,0.6028,0.6129,True
557,2,24,403.9,0.2,0.1944,True
557,3,38,407.4,0.1972,0.1927,True
558,1,35,80.2,0.6075,0.6935,True
558,2,38,359.5,0.1987,0.1546,True
558,3,24,365.9,0.1937,0.1519,True
559,1,35,80.3,0.6075,0.6932,True
559,2,38,359.6,0.1987,0.1547,True
559,3,24,366.0,0.1937,0.152,True
560,1,46,136.4,0.3909,0.4206,True
560,2,36,183.6,0.3237,0.3125,True
560,3,25,215.0,0.2854,0.2668,True
561,1,49,114.3,0.4634,0.5218,True
561,2,31,224.3,0.2984,0.2658,True
561,3,39,280.6,0.2382,0.2124,True
562,1,49,147.1,0.4582,0.4847,True
562,2,31,247.8,0.3063,0.2878,True
562,3,39,313.5,0.2355,0.2275,True
563,1,49,181.1,0.4582,0.4621,True
563,2,31,281.8,0.3063,0.297,True
563,3,39,347.5,0.2355,0.2409,True
564,1,49,195.7,0.4582,0.4544,True
564,2,31,296.3,0.3063,0.3,True
564,3,39,362.0,0.2355,0.2456,True
565,1,49,220.5,0.4595,0.4442,True
565,2,31,323.6,0.3043,0.3027,True
565,3,39,386.9,0.2362,0.2532,True
566,1,49,224.6,0.4515,0.4365,True
566,2,31,313.5,0.3164,0.3127,True
566,3,39,391.0,0.2321,0.2508,True
567,1,49,252.5,0.3962,0.3869,True
567,2,31,283.8,0.3496,0.3442,True
567,3,39,363.3,0.2543,0.2689,True
568,1,49,138.2,0.4346,0.4674,True
568,2,31,209.1,0.3273,0.3089,True
568,3,39,288.7,0.2381,0.2238,True
569,1,22,275.8,0.3516,0.3492,True
569,2,30,292.6,0.3287,0.3292,True
569,3,31,299.6,0.3197,0.3216,True
570,1,22,232.7,0.3516,0.3521,True
570,2,30,249.5,0.3287,0.3284,True
570,3,31,256.4,0.3197,0.3195,True
571,1,22,257.0,0.3516,0.3504,True
571,2,30,273.8,0.3287,0.3289,True
571,3,31,280.7,0.3197,0.3207,True
572,1,22,257.2,0.3516,0.3504,True
572,2,30,274.0,0.3287,0.3289,True
572,3,31,281.0,0.3197,0.3208,True
573,1,22,168.0,0.361,0.3707,True
573,2,30,184.8,0.3376,0.337,True
573,3,31,213.1,0.3014,0.2922,True
574,1,31,138.1,0.3793,0.405,True
574,2,22,180.1,0.3208,0.3107,True
574,3,30,196.9,0.2999,0.2842,True
575,1,31,141.9,0.3793,0.4033,True
575,2,22,183.8,0.3208,0.3114,True
575,3,30,200.6,0.2999,0.2853,True
576,1,22,103.5,0.361,0.3911,True
576,2,30,120.3,0.3376,0.3365,True
576,3,31,148.6,0.3014,0.2724,True
577,1,31,136.6,0.3793,0.4058,True
577,2,22,178.5,0.3208,0.3105,True
577,3,30,195.3,0.2999,0.2838,True
578,1,31,180.5,0.3793,0.3897,True
578,2,22,222.4,0.3208,0.3163,True
578,3,30,239.2,0.2999,0.2941,True
579,1,31,152.8,0.3873,0.4076,True
579,2,49,192.1,0.331,0.3243,True
579,3,39,232.3,0.2817,0.2681,True
580,1,31,153.9,0.3873,0.4072,True
580,2,49,193.2,0.331,0.3244,True
580,3,39,233.5,0.2817,0.2684,True
581,1,31,166.0,0.3873,0.4025,True
581,2,49,205.2,0.331,0.3255,True
581,3,39,245.5,0.2817,0.2721,True
582,1,31,170.5,0.3901,0.4043,True
582,2,49,215.3,0.3261,0.3201,True
582,3,39,250.0,0.2838,0.2757,True
583,1,31,183.2,0.3901,0.3999,True
583,2,49,228.0,0.3261,0.3213,True
583,3,39,262.7,0.2838,0.2788,True
584,1,31,209.5,0.3901,0.3924,True
584,2,49,254.4,0.3261,0.3232,True
584,3,39,289.1,0.2838,0.2844,True
585,1,31,198.1,0.3901,0.3954,True
585,2,49,243.0,0.3261,0.3224,True
585,3,39,277.7,0.2838,0.2821,True
586,1,6,242.4,0.4561,0.4262,True
586,2,5,265.3,0.4163,0.3895,True
586,3,16,560.9,0.1276,0.1842,True
587,1,6,253.7,0.4615,0.4268,True
587,2,5,276.6,0.4212,0.3915,True
587,3,16,596.2,0.1173,0.1816,True
588,1,6,308.6,0.4352,0.4008,True
588,2,5,331.4,0.3972,0.3732,True
588,3,21,547.2,0.1676,0.226,True
589,1,6,284.6,0.4481,0.4124,True
589,2,5,307.4,0.4089,0.3817,True
589,3,21,570.1,0.143,0.2059,True
590,1,6,370.7,0.395,0.3707,True
590,2,5,393.5,0.3605,0.3492,True
590,3,21,490.6,0.2445,0.2801,True
591,1,6,394.2,0.3767,0.3589,True
591,2,5,417.1,0.3438,0.3393,True
591,3,21,468.8,0.2795,0.3018,True
592,1,21,398.0,0.419,0.3808,True
592,2,29,425.6,0.3752,0.356,True
592,3,22,575.8,0.2058,0.2632,True
593,1,21,469.5,0.3642,0.349,True
593,2,29,497.2,0.326,0.3296,True
593,3,22,509.9,0.3098,0.3214,True
594,1,21,626.6,0.3472,0.3388,True
594,2,22,631.1,0.341,0.3364,True
594,3,30,653.4,0.3118,0.3249,True
595,1,22,373.7,0.3948,0.3706,True
595,2,30,422.1,0.3253,0.3281,True
595,3,31,459.6,0.28,0.3013,True
596,1,22,374.6,0.3948,0.3705,True
596,2,30,423.0,0.3253,0.3281,True
596,3,31,460.5,0.28,0.3014,True
597,1,22,332.5,0.3948,0.3749,True
597,2,30,381.0,0.3253,0.3272,True
597,3,31,418.5,0.28,0.2979,True
598,1,22,338.1,0.3972,0.3757,True
598,2,30,389.1,0.3239,0.3265,True
598,3,31,426.6,0.2788,0.2978,True
599,1,22,333.3,0.4475,0.4049,True
599,2,30,417.7,0.3193,0.3231,True
599,3,31,496.3,0.2332,0.2719,True
600,1,22,143.7,0.4369,0.4673,True
600,2,30,228.1,0.3117,0.2945,True
600,3,31,281.9,0.2514,0.2382,True
601,1,22,312.7,0.4545,0.4129,True
601,2,30,397.1,0.3243,0.3251,True
601,3,21,492.8,0.2212,0.262,True
602,1,22,350.4,0.4545,0.4054,True
602,2,30,434.8,0.3243,0.3268,True
602,3,21,530.5,0.2212,0.2678,True
603,1,22,276.2,0.4592,0.4245,True
603,2,30,360.6,0.3277,0.3251,True
603,3,21,468.1,0.2131,0.2504,True
604,1,22,55.2,0.4598,0.6184,True
604,2,30,139.5,0.3281,0.2444,True
604,3,31,248.6,0.2121,0.1372,True
605,1,22,258.7,0.4598,0.4299,True
605,2,30,343.1,0.3281,0.3242,True
605,3,31,452.2,0.2121,0.246,True
606,1,22,229.8,0.4598,0.4397,True
606,2,30,314.2,0.3281,0.3216,True
606,3,31,423.3,0.2121,0.2387,True
607,1,22,133.1,0.361,0.3795,True
607,2,30,149.9,0.3376,0.337,True
607,3,31,178.3,0.3014,0.2835,True
608,1,22,137.5,0.4598,0.4914,True
608,2,30,221.9,0.3281,0.3045,True
608,3,31,331.0,0.2121,0.2041,True
609,1,22,92.6,0.4538,0.5362,True
609,2,30,177.0,0.3238,0.2805,True
609,3,31,271.0,0.2223,0.1832,True
610,1,22,110.5,0.4598,0.518,True
610,2,30,194.9,0.3281,0.2937,True
610,3,31,304.0,0.2121,0.1883,True
611,1,22,81.9,0.4598,0.5587,True
611,2,30,166.2,0.3281,0.2751,True
611,3,31,275.4,0.2121,0.1661,True
612,1,22,63.5,0.4538,0.591,True
612,2,30,147.9,0.3238,0.2538,True
612,3,31,241.9,0.2223,0.1552,True
613,1,22,85.9,0.4099,0.4912,True
613,2,30,145.9,0.3225,0.2895,True
613,3,31,192.5,0.2676,0.2193,True
614,1,22,192.7,0.361,0.3663,True
614,2,30,209.5,0.3376,0.3369,True
614,3,31,237.8,0.3014,0.2968,True
615,1,43,348.7,0.4046,0.3777,True
615,2,44,357.5,0.3906,0.3684,True
615,3,22,518.9,0.2048,0.2538,True
616,1,22,345.5,0.4269,0.3914,True
616,2,30,396.3,0.3483,0.3412,True
616,3,31,505.8,0.2248,0.2674,True
617,1,22,498.5,0.4269,0.3754,True
617,2,30,549.4,0.3483,0.3406,True
617,3,31,658.9,0.2248,0.284,True
618,1,22,401.8,0.4269,0.3843,True
618,2,30,452.6,0.3483,0.3411,True
618,3,31,562.1,0.2248,0.2747,True
619,1,22,322.7,0.4269,0.395,True
619,2,30,373.6,0.3483,0.3412,True
619,3,31,483.1,0.2248,0.2639,True
620,1,43,406.3,0.4832,0.4172,True
620,2,44,415.1,0.4665,0.4083,True
620,3,22,971.7,0.0504,0.1745,True
621,1,22,779.7,0.3903,0.3505,True
621,2,30,835.3,0.3125,0.3272,True
621,3,43,847.8,0.2972,0.3223,True
